FUND_ID,FUND_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,TARGET_POPULATION,SPECIALIZATION,SUB_SPECIALIZATION,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID,CURRENT_DATE
"7863","מיטב דש גמל להשקעה מסלול הלכה","קופת גמל להשקעה","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","202102","11/10/2016 12:00:00 AM","כלל האוכלוסיה","הלכתי","הלכה יהודית","0.22","0.08","0.03","0.17","15.62","0.63","0","0.23","1.01","11.16","","3.59","","","","","99.30","6.71","5.20","1.88","512065202","3/28/2021 12:00:00 AM"
"7867","מיטב דש גמל להשקעה מסלול פאסיבי - מדדי מניות","קופת גמל להשקעה","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","202101","11/10/2016 12:00:00 AM","כלל האוכלוסיה","מניות","פאסיבי","0.92","0.04","0.32","1.2","16.94","0.51","0","1.97","1.97","16.74","","5.29","","","","","100","16.57","11.54","4.10","512065202","3/28/2021 12:00:00 AM"
"7867","מיטב דש גמל להשקעה מסלול פאסיבי - מדדי מניות","קופת גמל להשקעה","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","202102","11/10/2016 12:00:00 AM","כלל האוכלוסיה","מניות","פאסיבי","0.43","0.41","-0.14","-0.12","17.12","0.51","0","1.75","3.75","21.88","","6.82","","","","","100","16.83","11.77","4.17","512065202","3/28/2021 12:00:00 AM"
"7892","קל קופת גמל להשקעה מדד מניות","קופת גמל להשקעה","ליבורנה אחזקות בע""מ","סלייס גמל בע""מ ","202101","11/10/2016 12:00:00 AM","כלל האוכלוסיה","מדד","מניות","0","0","0.01","0.01","0.74","0.40","0","4.78","4.78","1","","0.33","","","","","100","0.73","0","0","514767490","3/28/2021 12:00:00 AM"
"7892","קל קופת גמל להשקעה מדד מניות","קופת גמל להשקעה","ליבורנה אחזקות בע""מ","סלייס גמל בע""מ ","202102","11/10/2016 12:00:00 AM","כלל האוכלוסיה","מדד","מניות","0.04","0","-0.01","0.03","0.76","0.40","0","-1.76","2.94","2.07","","0.69","","","","","100","0.74","0","0","514767490","3/28/2021 12:00:00 AM"
"7893","קל קופת גמל להשקעה מדד אג""ח","קופת גמל להשקעה","ליבורנה אחזקות בע""מ","סלייס גמל בע""מ ","202101","11/10/2016 12:00:00 AM","כלל האוכלוסיה","מדד","אג""ח","0","0","-0.04","-0.04","0.03","0.73","0","-0.21","-0.21","","","","","","","","100","0","0","0","514767490","3/28/2021 12:00:00 AM"
"7893","קל קופת גמל להשקעה מדד אג""ח","קופת גמל להשקעה","ליבורנה אחזקות בע""מ","סלייס גמל בע""מ ","202102","11/10/2016 12:00:00 AM","כלל האוכלוסיה","מדד","אג""ח","0","0","0.02","0.02","0.05","0.73","0","0.01","-0.20","","","","","","","","100","0","0","0","514767490","3/28/2021 12:00:00 AM"
"7894","קל קופת גמל להשקעה מדד אג""ח ישראל","קופת גמל להשקעה","ליבורנה אחזקות בע""מ","סלייס גמל בע""מ ","202101","11/10/2016 12:00:00 AM","כלל האוכלוסיה","מדד","אג""ח ישראל","0","0","0","0","0","0","0","","","","","","","","","","","","","","514767490","3/28/2021 12:00:00 AM"
"7894","קל קופת גמל להשקעה מדד אג""ח ישראל","קופת גמל להשקעה","ליבורנה אחזקות בע""מ","סלייס גמל בע""מ ","202102","11/10/2016 12:00:00 AM","כלל האוכלוסיה","מדד","אג""ח ישראל","0","0","0","0","0","0","0","","","","","","","","","","","","","","514767490","3/28/2021 12:00:00 AM"
"7895","קל קופת גמל להשקעה מדד ללא מניות","קופת גמל להשקעה","ליבורנה אחזקות בע""מ","סלייס גמל בע""מ ","202101","11/10/2016 12:00:00 AM","כלל האוכלוסיה","מדד","מדד ללא מניות","0","0","0","0","0.10","0.41","0","0.17","0.17","8.02","","2.60","","","","","90.30","0","0","0","514767490","3/28/2021 12:00:00 AM"
"7895","קל קופת גמל להשקעה מדד ללא מניות","קופת גמל להשקעה","ליבורנה אחזקות בע""מ","סלייס גמל בע""מ ","202102","11/10/2016 12:00:00 AM","כלל האוכלוסיה","מדד","מדד ללא מניות","0.04","0","0.01","0.05","0.15","0.41","0","-1.37","-1.20","7","","2.28","","","","","90.10","0","0","0","514767490","3/28/2021 12:00:00 AM"
"7896","קל קופת גמל להשקעה מדד חו""ל","קופת גמל להשקעה","ליבורנה אחזקות בע""מ","סלייס גמל בע""מ ","202101","11/10/2016 12:00:00 AM","כלל האוכלוסיה","מדד","חו""ל","0.4","0","0.03","0.43","1.24","0.19","0","1.40","1.40","","","","","","","","100","1.19","1.19","0.99","514767490","3/28/2021 12:00:00 AM"
"7896","קל קופת גמל להשקעה מדד חו""ל","קופת גמל להשקעה","ליבורנה אחזקות בע""מ","סלייס גמל בע""מ ","202102","11/10/2016 12:00:00 AM","כלל האוכלוסיה","מדד","חו""ל","0.16","0","-0.02","0.14","1.42","0.19","0","2.89","4.33","","","","","","","","100","1.37","1.37","1.37","514767490","3/28/2021 12:00:00 AM"
"7897","קל קופת גמל להשקעה אג""ח ללא מניות","קופת גמל להשקעה","ליבורנה אחזקות בע""מ","סלייס גמל בע""מ ","202101","11/10/2016 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח ללא מניות","0.78","0","0.12","0.9","19.26","0.34","0","0.53","0.53","","","","","","","","54.60","0","11.89","20.55","514767490","3/28/2021 12:00:00 AM"
"7897","קל קופת גמל להשקעה אג""ח ללא מניות","קופת גמל להשקעה","ליבורנה אחזקות בע""מ","סלייס גמל בע""מ ","202102","11/10/2016 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח ללא מניות","0.37","0.16","-0.08","0.13","19.60","0.34","0","1.16","1.70","","","","","","","","54.20","0","12.24","21.64","514767490","3/28/2021 12:00:00 AM"
"7898","קל קופת גמל להשקעה מניות מניות ","קופת גמל להשקעה","ליבורנה אחזקות בע""מ","סלייס גמל בע""מ ","202101","11/10/2016 12:00:00 AM","כלל האוכלוסיה","מניות","מניות ","0","0","0","0","0","0","0","","","","","","","","","","","","","","514767490","3/28/2021 12:00:00 AM"
"7898","קל קופת גמל להשקעה מניות מניות ","קופת גמל להשקעה","ליבורנה אחזקות בע""מ","סלייס גמל בע""מ ","202102","11/10/2016 12:00:00 AM","כלל האוכלוסיה","מניות","מניות ","0","0","0","0","0","0","0","","","","","","","","","","","","","","514767490","3/28/2021 12:00:00 AM"
"7899","קל קופת גמל להשקעה אג""ח משולב במניות - פאסיבי","קופת גמל להשקעה","ליבורנה אחזקות בע""מ","סלייס גמל בע""מ ","202101","11/10/2016 12:00:00 AM","כלל האוכלוסיה","אג""ח","משולב במניות - פאסיבי","0","0","0","0","0","0","0","","","","","","","","","","","","","","514767490","3/28/2021 12:00:00 AM"
"7899","קל קופת גמל להשקעה אג""ח משולב במניות - פאסיבי","קופת גמל להשקעה","ליבורנה אחזקות בע""מ","סלייס גמל בע""מ ","202102","11/10/2016 12:00:00 AM","כלל האוכלוסיה","אג""ח","משולב במניות - פאסיבי","0","0","0","0","0","0","0","","","","","","","","","","","","","","514767490","3/28/2021 12:00:00 AM"
"7900","קל קופת גמל להשקעה כללי כללי","קופת גמל להשקעה","ליבורנה אחזקות בע""מ","סלייס גמל בע""מ ","202101","11/10/2016 12:00:00 AM","כלל האוכלוסיה","כללי","כללי","1.33","0","0.79","2.12","6.13","0.24","0","1.35","1.35","","","","","","","","54","3.67","3.83","2.74","514767490","3/28/2021 12:00:00 AM"
"7900","קל קופת גמל להשקעה כללי כללי","קופת גמל להשקעה","ליבורנה אחזקות בע""מ","סלייס גמל בע""מ ","202102","11/10/2016 12:00:00 AM","כלל האוכלוסיה","כללי","כללי","0.7","0.15","0.25","0.8","7.04","0.24","0","1.63","3","","","","","","","","53.10","4.30","4.51","3.37","514767490","3/28/2021 12:00:00 AM"
"7901","קל קופת גמל להשקעה שיקלי כספית","קופת גמל להשקעה","ליבורנה אחזקות בע""מ","סלייס גמל בע""מ ","202101","11/10/2016 12:00:00 AM","כלל האוכלוסיה","שיקלי","כספית","0","0","0","0","0","0","0","","","","","","","","","","","","","","514767490","3/28/2021 12:00:00 AM"
"7901","קל קופת גמל להשקעה שיקלי כספית","קופת גמל להשקעה","ליבורנה אחזקות בע""מ","סלייס גמל בע""מ ","202102","11/10/2016 12:00:00 AM","כלל האוכלוסיה","שיקלי","כספית","0","0","0","0","0","0","0","","","","","","","","","","","","","","514767490","3/28/2021 12:00:00 AM"
"7902","קל קופת גמל להשקעה אג""ח משולב מניות","קופת גמל להשקעה","ליבורנה אחזקות בע""מ","סלייס גמל בע""מ ","202101","11/10/2016 12:00:00 AM","כלל האוכלוסיה","אג""ח","משולב מניות","0","0","0","0","0","0","0","","","","","","","","","","","","","","514767490","3/28/2021 12:00:00 AM"
"7902","קל קופת גמל להשקעה אג""ח משולב מניות","קופת גמל להשקעה","ליבורנה אחזקות בע""מ","סלייס גמל בע""מ ","202102","11/10/2016 12:00:00 AM","כלל האוכלוסיה","אג""ח","משולב מניות","0","0","0","0","0","0","0","","","","","","","","","","","","","","514767490","3/28/2021 12:00:00 AM"
"7905","אקסלנס גמל להשקעה אג""ח ללא מניות","קופת גמל להשקעה","הפניקס אחזקות בע""מ","הפניקס אקסלנס פנסיה וגמל בע""מ ","202101","11/10/2016 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח ללא מניות","5.19","0.43","-1.58","3.18","49.38","0.59","0","0.73","0.73","13.45","","4.30","","","","","86","0.08","7.45","7.43","513026484","3/28/2021 12:00:00 AM"
"7905","אקסלנס גמל להשקעה אג""ח ללא מניות","קופת גמל להשקעה","הפניקס אחזקות בע""מ","הפניקס אקסלנס פנסיה וגמל בע""מ ","202102","11/10/2016 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח ללא מניות","2.57","1.25","-0.51","0.81","50.10","0.59","0","-0.14","0.59","13.97","","4.46","","","","","86.10","0.07","6.97","7.41","513026484","3/28/2021 12:00:00 AM"
"7906","אקסלנס גמל להשקעה אג""ח עד 15% מניות","קופת גמל להשקעה","הפניקס אחזקות בע""מ","הפניקס אקסלנס פנסיה וגמל בע""מ ","202101","11/10/2016 12:00:00 AM","כלל האוכלוסיה","אג""ח","משולב מניות","4.74","0.93","1.35","5.16","112.73","0.60","0","0.98","0.98","12.52","","4.01","","","","","85.20","16.17","25.93","23.24","513026484","3/28/2021 12:00:00 AM"
"7906","אקסלנס גמל להשקעה אג""ח עד 15% מניות","קופת גמל להשקעה","הפניקס אחזקות בע""מ","הפניקס אקסלנס פנסיה וגמל בע""מ ","202102","11/10/2016 12:00:00 AM","כלל האוכלוסיה","אג""ח","משולב מניות","3.24","0.59","-0.44","2.21","115.18","0.60","0","0.27","1.25","13.60","","4.34","","","","","84.90","16.59","25.61","23.60","513026484","3/28/2021 12:00:00 AM"
"7907","אקסלנס גמל להשקעה מניות פאסיבי","קופת גמל להשקעה","הפניקס אחזקות בע""מ","הפניקס אקסלנס פנסיה וגמל בע""מ ","202101","11/10/2016 12:00:00 AM","כלל האוכלוסיה","מניות","פאסיבי","3.46","1.69","-5.88","-4.11","114.29","0.52","0","1.89","1.89","16.93","","5.35","","","","","93.60","109.33","76.98","29.59","513026484","3/28/2021 12:00:00 AM"
"7907","אקסלנס גמל להשקעה מניות פאסיבי","קופת גמל להשקעה","הפניקס אחזקות בע""מ","הפניקס אקסלנס פנסיה וגמל בע""מ ","202102","11/10/2016 12:00:00 AM","כלל האוכלוסיה","מניות","פאסיבי","1.9","0.91","-3.68","-2.69","112.52","0.52","0","0.78","2.68","21.88","","6.82","","","","","93.60","109.80","76.84","30.14","513026484","3/28/2021 12:00:00 AM"
"7908","אקסלנס גמל להשקעה כללי","קופת גמל להשקעה","הפניקס אחזקות בע""מ","הפניקס אקסלנס פנסיה וגמל בע""מ ","202101","11/10/2016 12:00:00 AM","כלל האוכלוסיה","כללי","כללי","16.33","2.02","0.88","15.19","545.38","0.58","0","1.28","1.28","17.29","","5.46","","","","","85.90","225.23","198.66","136.75","513026484","3/28/2021 12:00:00 AM"
"7908","אקסלנס גמל להשקעה כללי","קופת גמל להשקעה","הפניקס אחזקות בע""מ","הפניקס אקסלנס פנסיה וגמל בע""מ ","202102","11/10/2016 12:00:00 AM","כלל האוכלוסיה","כללי","כללי","15.82","2.27","5.38","18.93","568.18","0.58","0","0.79","2.08","19.49","","6.12","","","","","85.60","236.98","206.78","143.61","513026484","3/28/2021 12:00:00 AM"
"7909","אקסלנס גמל להשקעה כללי פאסיבי","קופת גמל להשקעה","הפניקס אחזקות בע""מ","הפניקס אקסלנס פנסיה וגמל בע""מ ","202101","11/10/2016 12:00:00 AM","כלל האוכלוסיה","כללי","פאסיבי","0.55","0.04","-1.5","-0.99","26.07","0.56","0","1.20","1.20","10.95","","3.52","","","","","91.80","11","10.39","6.32","513026484","3/28/2021 12:00:00 AM"
"7909","אקסלנס גמל להשקעה כללי פאסיבי","קופת גמל להשקעה","הפניקס אחזקות בע""מ","הפניקס אקסלנס פנסיה וגמל בע""מ ","202102","11/10/2016 12:00:00 AM","כלל האוכלוסיה","כללי","פאסיבי","0.54","0.19","-0.37","-0.02","26.09","0.56","0","0.16","1.36","12.73","","4.08","","","","","92","10.99","10.49","6.25","513026484","3/28/2021 12:00:00 AM"
"7931","מגדל גמל להשקעה שיקלי טווח קצר","קופת גמל להשקעה","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202101","11/10/2016 12:00:00 AM","כלל האוכלוסיה","שיקלי","שקלי טווח קצר","0.3","0.31","-1.21","-1.22","6.23","0.61","0","0.04","0.04","0.64","","0.21","","","","","100","0","0","0","512237744","3/28/2021 12:00:00 AM"
"7931","מגדל גמל להשקעה שיקלי טווח קצר","קופת גמל להשקעה","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202102","11/10/2016 12:00:00 AM","כלל האוכלוסיה","שיקלי","שקלי טווח קצר","0.12","0.4","0.02","-0.26","5.96","0.61","0","-0.05","-0.01","0.57","","0.19","","","","","100","0","0","0","512237744","3/28/2021 12:00:00 AM"
"7932","מגדל גמל להשקעה אג""ח ממשלתי ישראלי","קופת גמל להשקעה","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202101","11/10/2016 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח ממשלתי","0.43","0.41","-1.17","-1.15","13.05","0.68","0","0.16","0.16","8.53","","2.77","","","","","100","0","0","0","512237744","3/28/2021 12:00:00 AM"
"7932","מגדל גמל להשקעה אג""ח ממשלתי ישראלי","קופת גמל להשקעה","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202102","11/10/2016 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח ממשלתי","0.29","0.17","-0.56","-0.44","12.41","0.68","0","-1.44","-1.28","7.48","","2.43","","","","","100","0","0","0","512237744","3/28/2021 12:00:00 AM"
"7933","מגדל גמל להשקעה חו""ל ","קופת גמל להשקעה","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202101","11/10/2016 12:00:00 AM","כלל האוכלוסיה","חו""ל","חו""ל","0.52","0.15","0.09","0.46","4.48","0.68","0","1.91","1.91","12.79","","4.09","","","","","97.50","1.55","4.34","4.36","512237744","3/28/2021 12:00:00 AM"
